scenario_family,budget,policy_kind,latency_days,block_count,policy_value_mean,policy_value_ci_low,policy_value_ci_high,stale_regret_mean,stale_regret_ci_low,stale_regret_ci_high,relative_loss_mean,relative_loss_ci_low,relative_loss_ci_high,target_overlap_mean,target_overlap_ci_low,target_overlap_ci_high,missed_at_risk_mean,missed_at_risk_ci_low,missed_at_risk_ci_high,window_miss_rate_mean,window_miss_rate_ci_low,window_miss_rate_ci_high,selected_customers_mean,selected_customers_ci_low,selected_customers_ci_high,partial_reopt_optimization_call_ratio_mean,partial_reopt_optimization_call_ratio_ci_low,partial_reopt_optimization_call_ratio_ci_high,partial_reopt_regret_recovery_ratio_mean,partial_reopt_regret_recovery_ratio_ci_low,partial_reopt_regret_recovery_ratio_ci_high,partial_reopt_full_refresh_value_ratio_mean,partial_reopt_full_refresh_value_ratio_ci_low,partial_reopt_full_refresh_value_ratio_ci_high,partial_reopt_target_overlap_mean,partial_reopt_target_overlap_ci_low,partial_reopt_target_overlap_ci_high,partial_reopt_missed_at_risk_mean,partial_reopt_missed_at_risk_ci_low,partial_reopt_missed_at_risk_ci_high,partial_reopt_window_miss_rate_mean,partial_reopt_window_miss_rate_ci_low,partial_reopt_window_miss_rate_ci_high,partial_reopt_relative_loss_mean,partial_reopt_relative_loss_ci_low,partial_reopt_relative_loss_ci_high,partial_reopt_target_overlap_recovery_mean,partial_reopt_target_overlap_recovery_ci_low,partial_reopt_target_overlap_recovery_ci_high,partial_reopt_missed_at_risk_recovery_mean,partial_reopt_missed_at_risk_recovery_ci_low,partial_reopt_missed_at_risk_recovery_ci_high,partial_reopt_window_miss_rate_recovery_mean,partial_reopt_window_miss_rate_recovery_ci_low,partial_reopt_window_miss_rate_recovery_ci_high,random_refresh_full_refresh_value_ratio_mean,random_refresh_full_refresh_value_ratio_ci_low,random_refresh_full_refresh_value_ratio_ci_high,random_refresh_target_overlap_mean,random_refresh_target_overlap_ci_low,random_refresh_target_overlap_ci_high,random_refresh_missed_at_risk_mean,random_refresh_missed_at_risk_ci_low,random_refresh_missed_at_risk_ci_high,random_refresh_window_miss_rate_mean,random_refresh_window_miss_rate_ci_low,random_refresh_window_miss_rate_ci_high,random_refresh_relative_loss_mean,random_refresh_relative_loss_ci_low,random_refresh_relative_loss_ci_high,random_refresh_target_overlap_recovery_mean,random_refresh_target_overlap_recovery_ci_low,random_refresh_target_overlap_recovery_ci_high,random_refresh_missed_at_risk_recovery_mean,random_refresh_missed_at_risk_recovery_ci_low,random_refresh_missed_at_risk_recovery_ci_high,random_refresh_window_miss_rate_recovery_mean,random_refresh_window_miss_rate_recovery_ci_low,random_refresh_window_miss_rate_recovery_ci_high,top_risk_refresh_full_refresh_value_ratio_mean,top_risk_refresh_full_refresh_value_ratio_ci_low,top_risk_refresh_full_refresh_value_ratio_ci_high,top_risk_refresh_target_overlap_mean,top_risk_refresh_target_overlap_ci_low,top_risk_refresh_target_overlap_ci_high,top_risk_refresh_missed_at_risk_mean,top_risk_refresh_missed_at_risk_ci_low,top_risk_refresh_missed_at_risk_ci_high,top_risk_refresh_window_miss_rate_mean,top_risk_refresh_window_miss_rate_ci_low,top_risk_refresh_window_miss_rate_ci_high,top_risk_refresh_relative_loss_mean,top_risk_refresh_relative_loss_ci_low,top_risk_refresh_relative_loss_ci_high,top_risk_refresh_target_overlap_recovery_mean,top_risk_refresh_target_overlap_recovery_ci_low,top_risk_refresh_target_overlap_recovery_ci_high,top_risk_refresh_missed_at_risk_recovery_mean,top_risk_refresh_missed_at_risk_recovery_ci_low,top_risk_refresh_missed_at_risk_recovery_ci_high,top_risk_refresh_window_miss_rate_recovery_mean,top_risk_refresh_window_miss_rate_recovery_ci_low,top_risk_refresh_window_miss_rate_recovery_ci_high,top_value_refresh_full_refresh_value_ratio_mean,top_value_refresh_full_refresh_value_ratio_ci_low,top_value_refresh_full_refresh_value_ratio_ci_high,top_value_refresh_target_overlap_mean,top_value_refresh_target_overlap_ci_low,top_value_refresh_target_overlap_ci_high,top_value_refresh_missed_at_risk_mean,top_value_refresh_missed_at_risk_ci_low,top_value_refresh_missed_at_risk_ci_high,top_value_refresh_window_miss_rate_mean,top_value_refresh_window_miss_rate_ci_low,top_value_refresh_window_miss_rate_ci_high,top_value_refresh_relative_loss_mean,top_value_refresh_relative_loss_ci_low,top_value_refresh_relative_loss_ci_high,top_value_refresh_target_overlap_recovery_mean,top_value_refresh_target_overlap_recovery_ci_low,top_value_refresh_target_overlap_recovery_ci_high,top_value_refresh_missed_at_risk_recovery_mean,top_value_refresh_missed_at_risk_recovery_ci_low,top_value_refresh_missed_at_risk_recovery_ci_high,top_value_refresh_window_miss_rate_recovery_mean,top_value_refresh_window_miss_rate_recovery_ci_low,top_value_refresh_window_miss_rate_recovery_ci_high
promotion-heavy,390000,base-stale,7,48,1001718.02,924577.594904,1070106.595214,-27308.338308,-38349.442259,-15389.345825,-0.03475,-0.046117,-0.0228,0.779409,0.762507,0.796432,0.357478,0.330602,0.38416,0.004529,0.002527,0.0065,73.958333,71.914583,75.959375,0.127435,0.124109,0.131204,-2.122519,-3.09131,-1.356831,0.986999,0.979081,0.995284,0.881126,0.869104,0.891878,0.146292,0.125138,0.171973,0.006226,0.003499,0.009029,0.013001,0.005089,0.020219,0.436198,0.381429,0.490062,0.581791,0.525276,0.635862,-0.018689,-0.063888,0.014035,1.029932,1.017266,1.042071,0.801861,0.784703,0.820123,0.312828,0.284617,0.341285,0.00477,0.002811,0.007063,-0.029932,-0.040747,-0.01885,0.102124,0.068473,0.135248,0.124573,0.090464,0.158114,0.020561,-0.00225,0.063177,1.012591,1.00569,1.019158,0.912447,0.903029,0.922383,0.111683,0.092984,0.13348,0.005238,0.003043,0.007707,-0.012591,-0.018935,-0.006217,0.594183,0.54472,0.639756,0.686584,0.641721,0.728724,0.067918,-0.023327,0.162017,1.033232,1.021624,1.045595,0.808956,0.791734,0.828094,0.347811,0.317322,0.37407,0.004561,0.002567,0.006614,-0.033232,-0.044112,-0.021348,0.135217,0.094527,0.182815,0.016503,-0.022717,0.05206,-0.00264,-0.006422,6e-05
promotion-heavy,390000,full-refresh,0,48,974409.681692,900732.139101,1046178.483365,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.75,72.655729,76.752083,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
promotion-heavy,390000,stronger-but-stale,3,48,974747.451937,896750.591456,1041856.012379,-337.770246,-13490.882577,11523.21958,0.004061,-0.009453,0.019891,0.76188,0.749179,0.7755,0.359396,0.324632,0.40203,0.008579,0.005006,0.013093,75.791667,73.676563,77.813542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
promotion-heavy,390000,weaker-but-fresh,0,48,601874.896531,553295.61723,651346.183969,372534.78516,350707.874197,394388.636479,0.387244,0.377254,0.397947,0.538747,0.521598,0.553977,0.250454,0.228274,0.279324,0.0,0.0,0.0,127.75,124.434375,132.109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
promotion-heavy,560000,base-stale,0,48,1288002.967638,1199390.477187,1395628.846959,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,110.479167,107.104167,113.60625,0.048882,0.044962,0.052154,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
promotion-heavy,560000,base-stale,1,48,1298790.39798,1194455.031293,1403834.69973,-10787.430342,-20004.33884,-2238.499655,-0.009169,-0.015631,-0.003339,0.880692,0.874466,0.888257,0.162534,0.144248,0.184691,0.000564,0.0,0.001148,109.25,106.342187,112.608333,0.076312,0.073282,0.07949,-0.753031,-1.197254,-0.397068,1.002562,0.99753,1.008054,0.898378,0.889873,0.905574,0.119997,0.106312,0.134573,0.000927,0.000353,0.001662,-0.002562,-0.007631,0.002019,0.143243,0.108391,0.179537,0.236444,0.182931,0.285181,0.000529,0.0,0.001588,1.008452,1.003238,1.013464,0.886923,0.878597,0.894698,0.151766,0.135001,0.172019,0.000557,0.0,0.001113,-0.008452,-0.013564,-0.002936,0.048914,0.030371,0.071648,0.060202,0.033836,0.085825,0.000702,0.0,0.002106,1.015064,1.008711,1.020879,0.890909,0.882825,0.898537,0.147401,0.126123,0.172845,0.000943,0.000189,0.001886,-0.015064,-0.021292,-0.00937,0.085905,0.047877,0.124576,0.094145,0.04911,0.143557,-0.00019,-0.000569,0.0,1.011094,1.007898,1.014712,0.911426,0.904367,0.917954,0.163066,0.147129,0.184122,0.000565,0.0,0.001135,-0.011094,-0.014664,-0.007783,0.245467,0.197196,0.291607,-0.026665,-0.085466,0.017491,-0.000182,-0.000642,0.0
promotion-heavy,560000,base-stale,3,48,1303545.141862,1210268.523571,1396828.862211,-15542.174224,-24897.446727,-6498.142737,-0.014046,-0.019718,-0.007212,0.836063,0.826956,0.84564,0.244378,0.223624,0.266292,0.000754,0.000177,0.001503,108.75,105.801563,111.576562,0.09583,0.091553,0.099337,-0.953799,-1.237264,-0.664196,0.998404,0.993073,1.003535,0.885762,0.878352,0.894257,0.136306,0.121211,0.15235,0.001824,0.000752,0.002987,0.001596,-0.004313,0.006609,0.288145,0.234948,0.326426,0.424236,0.355592,0.477861,-0.040005,-0.101608,0.001931,1.012481,1.006615,1.01781,0.850616,0.842196,0.859214,0.217827,0.197722,0.239883,0.001316,0.000382,0.002334,-0.012481,-0.018706,-0.00581,0.085342,0.060256,0.110936,0.099848,0.063073,0.131667,-0.020245,-0.082639,0.001661,1.021634,1.016042,1.026562,0.87379,0.865637,0.88376,0.182848,0.16238,0.202873,0.002096,0.000949,0.003447,-0.021634,-0.026588,-0.016194,0.225859,0.19498,0.262128,0.246589,0.199428,0.292849,-0.021798,-0.064436,0.0,1.013575,1.009146,1.017671,0.870642,0.861543,0.879786,0.238102,0.21611,0.259231,0.000747,0.000182,0.001488,-0.013575,-0.017757,-0.009355,0.209276,0.157619,0.25919,0.018684,-0.02321,0.058362,0.000779,0.0,0.002337
promotion-heavy,560000,base-stale,7,48,1317356.443209,1224197.195135,1399095.72317,-29353.475571,-40431.84068,-18366.848409,-0.027259,-0.035672,-0.01827,0.788232,0.774632,0.800488,0.333099,0.30779,0.357451,0.003043,0.00167,0.004249,107.8125,104.482813,110.273958,0.127435,0.12447,0.131321,-2.729345,-5.622817,-1.16382,0.988098,0.982971,0.993175,0.882117,0.873986,0.890796,0.136399,0.118587,0.155495,0.004096,0.002487,0.005836,0.011902,0.006707,0.017247,0.421529,0.370538,0.468454,0.578538,0.530114,0.624911,-0.012851,-0.06154,0.022823,1.020575,1.013198,1.028773,0.810426,0.798538,0.822125,0.291833,0.272128,0.310526,0.003195,0.001481,0.005061,-0.020575,-0.028143,-0.013433,0.100971,0.080683,0.124799,0.11244,0.087064,0.136113,0.011846,-0.030168,0.064943,1.013715,1.008535,1.019575,0.887521,0.877812,0.896094,0.148002,0.133309,0.164565,0.003505,0.00206,0.005415,-0.013715,-0.019121,-0.00804,0.455344,0.407772,0.493682,0.539026,0.487532,0.578606,0.068996,-0.020651,0.180747,1.026484,1.018937,1.034403,0.820384,0.8051,0.834605,0.329439,0.306039,0.35341,0.003057,0.001835,0.004426,-0.026484,-0.034019,-0.017056,0.157566,0.116744,0.197596,0.002436,-0.021876,0.025806,-0.002206,-0.006756,0.001132
promotion-heavy,560000,full-refresh,0,48,1288002.967638,1187222.968238,1379643.545333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,110.479167,107.146354,113.411979,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
promotion-heavy,560000,stronger-but-stale,3,48,1298652.496877,1195675.962176,1407597.080554,-10649.529239,-21951.329828,2110.348293,-0.006259,-0.014725,0.003589,0.764658,0.748044,0.783815,0.359766,0.323694,0.395671,0.005782,0.003101,0.008384,108.833333,105.447396,111.761979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
promotion-heavy,560000,weaker-but-fresh,0,48,803747.934505,736054.043038,875189.855268,484255.033132,453084.354465,517356.276327,0.380125,0.366421,0.392089,0.562837,0.55181,0.574687,0.191303,0.176685,0.204746,0.0,0.0,0.0,184.041667,179.404687,189.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seasonal-shift,220000,base-stale,0,48,566936.488963,523861.509375,603605.984427,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.1875,39.695312,42.656771,0.048863,0.045172,0.052306,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seasonal-shift,220000,base-stale,1,48,574923.859516,531078.170295,617820.978027,-7987.370553,-13045.993033,-3344.370915,-0.013902,-0.024239,-0.004917,0.878263,0.862386,0.894802,0.210673,0.163213,0.268188,0.001631,0.0,0.003263,40.291667,38.853125,41.721354,0.076257,0.072588,0.079591,-0.473078,-1.135738,0.061863,1.005441,0.997673,1.015257,0.895657,0.88252,0.910174,0.157234,0.129764,0.193883,0.002673,0.000534,0.005457,-0.005441,-0.014582,0.003444,0.116517,0.048645,0.186595,0.191906,0.093571,0.27687,0.0,0.0,0.0,1.010373,1.003073,1.01785,0.885284,0.870051,0.90021,0.197686,0.150713,0.258935,0.001564,0.0,0.003367,-0.010373,-0.018757,-0.003533,0.03817,-0.02157,0.094097,0.06126,-0.00169,0.123173,0.00248,0.0,0.007439,1.008097,1.000791,1.016421,0.908333,0.892577,0.924038,0.146189,0.099947,0.200529,0.00276,0.000811,0.005454,-0.008097,-0.017239,0.000901,0.251901,0.17485,0.329297,0.313252,0.214958,0.415811,-0.000579,-0.001737,0.0,1.01616,1.009785,1.022349,0.901653,0.884155,0.917617,0.213853,0.165371,0.282226,0.001582,0.0,0.003364,-0.01616,-0.022355,-0.01037,0.104219,-0.056583,0.232752,-0.068346,-0.225693,0.040162,0.001783,-0.006435,0.011779
seasonal-shift,220000,base-stale,3,48,579235.815841,535196.918295,615919.385181,-12299.326877,-19005.379603,-6194.641236,-0.022963,-0.032772,-0.013369,0.825872,0.807759,0.842644,0.303465,0.254739,0.3572,0.002208,0.000548,0.004416,40.5,39.197396,41.740104,0.095718,0.091939,0.09952,-1.561511,-2.275819,-0.921079,0.999425,0.990759,1.009123,0.877995,0.864465,0.892417,0.170313,0.141182,0.201198,0.00514,0.001968,0.009154,0.000575,-0.008492,0.008354,0.27871,0.220268,0.338297,0.379328,0.297373,0.458132,-0.035219,-0.092692,0.001069,1.021787,1.011934,1.03425,0.83752,0.820874,0.851952,0.301812,0.24363,0.356481,0.003321,0.000563,0.006696,-0.021787,-0.035684,-0.010399,0.032299,-0.02207,0.084188,0.052787,0.006107,0.102526,-0.020299,-0.0625,0.001069,1.003885,0.996646,1.010785,0.912678,0.899104,0.925731,0.119056,0.094343,0.150203,0.005673,0.00258,0.009332,-0.003885,-0.010738,0.003189,0.458806,0.380115,0.524876,0.517879,0.422088,0.60198,-0.019809,-0.069686,0.001069,1.022378,1.013432,1.030889,0.852197,0.835161,0.872202,0.325076,0.266235,0.383335,0.002131,0.000496,0.004204,-0.022378,-0.032043,-0.014423,0.124731,0.037691,0.211961,-0.036331,-0.159324,0.055901,0.00287,-0.005779,0.01276
seasonal-shift,220000,base-stale,7,48,587964.840939,545591.089734,630743.136589,-21028.351976,-29007.946686,-13156.719688,-0.04375,-0.062845,-0.027019,0.784699,0.760392,0.807972,0.393824,0.344182,0.449568,0.008511,0.004776,0.012435,40.354167,39.061458,41.520833,0.127377,0.12356,0.131243,-5.109073,-12.483621,-1.346322,0.991177,0.984844,0.999097,0.882985,0.867213,0.898059,0.173227,0.131787,0.20666,0.01158,0.006698,0.017229,0.008823,0.002145,0.015678,0.392192,0.316603,0.471016,0.521808,0.449924,0.599516,-0.015506,-0.066299,0.019063,1.035929,1.022152,1.052678,0.798902,0.778749,0.818494,0.369367,0.322323,0.428325,0.007907,0.004183,0.011685,-0.035929,-0.051586,-0.021764,0.0469,0.005296,0.079299,0.055389,0.024676,0.087188,0.012376,-0.000521,0.038518,1.002604,0.993829,1.012502,0.926617,0.913223,0.939863,0.100033,0.063915,0.148283,0.009647,0.005343,0.014467,-0.002604,-0.010832,0.006654,0.590129,0.495561,0.679142,0.693279,0.585237,0.798815,0.066946,-0.018248,0.155705,1.046442,1.033495,1.062061,0.797629,0.778524,0.817034,0.432398,0.382752,0.495545,0.008736,0.004164,0.013053,-0.046442,-0.0632,-0.033304,0.023138,-0.05534,0.106631,-0.07629,-0.163249,8.1e-05,-0.006178,-0.018769,0.004345
seasonal-shift,220000,full-refresh,0,48,566936.488963,528512.306696,605942.534553,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.1875,39.728125,42.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
seasonal-shift,220000,stronger-but-stale,3,48,559675.570437,516093.211362,604714.580772,7260.918526,-332.326627,13732.267819,0.019399,0.004458,0.034886,0.764957,0.746934,0.782842,0.416923,0.364807,0.475369,0.014363,0.007647,0.022252,42.5,40.95625,43.844271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seasonal-shift,220000,weaker-but-fresh,0,48,377533.627355,338997.783593,414076.44827,189402.861608,176313.98312,199020.165238,0.343825,0.325065,0.360544,0.463716,0.439784,0.485111,0.4238,0.375643,0.475136,0.0,0.0,0.0,67.729167,66.236979,69.147917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seasonal-shift,390000,base-stale,0,48,870334.437177,799458.507724,937361.271781,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.354167,75.103125,79.73125,0.048863,0.045838,0.052663,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
