seed,scenario_family,decision_date,budget,policy_kind,latency_days,policy_value,fresh_policy_value,stale_regret,relative_loss,target_overlap,missed_at_risk,window_miss_rate,selected_customers,partial_reopt_policy_value,partial_reopt_stale_regret,partial_reopt_regret_recovery_ratio,partial_reopt_full_refresh_value_ratio,partial_reopt_optimization_call_ratio
141,promotion-heavy,2023-04-23,7250000,base-stale,0,7000330.452086,7000330.452086,0.0,0.0,1.0,0.0,0.0,1882,7000330.452086,0.0,0.0,1.0,0.032864
141,promotion-heavy,2023-04-23,11530000,base-stale,0,7340134.092241,7340134.092241,0.0,0.0,1.0,0.0,0.0,2068,7340134.092241,0.0,0.0,1.0,0.032864
141,promotion-heavy,2023-04-23,2640000,base-stale,1,3339739.423953,3362584.348008,22844.924055,0.006794,0.863782,0.155556,0.0,627,3314867.866088,47716.48192,-1.088713,0.98581,0.083653
141,promotion-heavy,2023-04-23,7250000,base-stale,1,6986291.574952,7000330.452086,14038.877134,0.002005,0.940489,0.059809,0.0,1880,6980624.858581,19705.593505,-0.403645,0.997185,0.083653
141,promotion-heavy,2023-04-23,11530000,base-stale,1,7334993.732902,7340134.092241,5140.359339,0.0007,1.0,0.0,0.0,2068,7330669.016322,9465.075919,-0.841326,0.998711,0.083653
141,promotion-heavy,2023-04-23,2640000,base-stale,3,3364432.480167,3362584.348008,-1848.132159,-0.00055,0.841346,0.191667,0.0,622,3314882.050849,47702.297159,-26.811085,0.985814,0.099445
141,promotion-heavy,2023-04-23,2640000,stronger-but-stale,3,3452383.098307,3362584.348008,-89798.750299,-0.026705,0.785256,0.291667,0.0,611,,,,,
141,promotion-heavy,2023-04-23,2640000,weaker-but-fresh,0,2831191.214472,3362584.348008,531393.133536,0.158031,0.730769,0.083333,0.0,715,,,,,
141,promotion-heavy,2023-04-23,7250000,base-stale,3,6986241.551872,7000330.452086,14088.900214,0.002013,0.938363,0.064593,0.0,1882,6978171.174675,22159.277411,-0.572818,0.996835,0.099445
141,promotion-heavy,2023-04-23,7250000,stronger-but-stale,3,6985695.947304,7000330.452086,14634.504782,0.002091,0.937301,0.069378,0.0,1880,,,,,
141,promotion-heavy,2023-04-23,7250000,weaker-but-fresh,0,6985025.758407,7000330.452086,15304.693679,0.002186,0.952179,0.004785,0.0,1907,,,,,
141,promotion-heavy,2023-04-23,11530000,base-stale,3,7334044.686749,7340134.092241,6089.405492,0.00083,1.0,0.0,0.0,2068,7329397.754479,10736.337762,-0.763118,0.998537,0.099445
141,promotion-heavy,2023-04-23,11530000,stronger-but-stale,3,7333917.215144,7340134.092241,6216.877097,0.000847,1.0,0.0,0.0,2068,,,,,
141,promotion-heavy,2023-04-23,11530000,weaker-but-fresh,0,7332091.671581,7340134.092241,8042.42066,0.001096,1.0,0.0,0.0,2068,,,,,
141,promotion-heavy,2023-04-23,2640000,base-stale,7,3393925.836223,3362584.348008,-31341.488215,-0.009321,0.807692,0.252778,0.0,621,3337895.858289,24688.489719,-1.787726,0.992658,0.128041
141,promotion-heavy,2023-04-23,7250000,base-stale,7,6982846.81522,7000330.452086,17483.636866,0.002498,0.937832,0.066986,0.0,1886,6977124.295544,23206.156542,-0.327307,0.996685,0.128041
141,promotion-heavy,2023-04-23,11530000,base-stale,7,7333166.716253,7340134.092241,6967.375988,0.000949,1.0,0.0,0.0,2068,7327461.70718,12672.385061,-0.818817,0.998274,0.128041
141,promotion-heavy,2023-04-23,2640000,full-refresh,0,3362584.348008,3362584.348008,0.0,0.0,1.0,0.0,0.0,624,3362584.348008,0.0,1.0,1.0,1.0
141,promotion-heavy,2023-04-23,7250000,full-refresh,0,7000330.452086,7000330.452086,0.0,0.0,1.0,0.0,0.0,1882,7000330.452086,0.0,1.0,1.0,1.0
141,promotion-heavy,2023-04-23,11530000,full-refresh,0,7340134.092241,7340134.092241,0.0,0.0,1.0,0.0,0.0,2068,7340134.092241,0.0,1.0,1.0,1.0
141,dormancy-heavy,2023-04-23,2640000,base-stale,0,2591749.186129,2591749.186129,0.0,0.0,1.0,0.0,0.0,672,2591749.186129,0.0,0.0,1.0,0.039266
141,dormancy-heavy,2023-04-23,7250000,base-stale,0,5558536.458498,5558536.458498,0.0,0.0,1.0,0.0,0.0,1819,5558536.458498,0.0,0.0,1.0,0.039266
141,dormancy-heavy,2023-04-23,11530000,base-stale,0,5755620.207239,5755620.207239,0.0,0.0,1.0,0.0,0.0,1925,5755620.207239,0.0,0.0,1.0,0.039266
141,dormancy-heavy,2023-04-23,2640000,base-stale,1,2600693.368093,2591749.186129,-8944.181964,-0.003451,0.927083,0.058172,0.0,671,2599563.761345,-7814.575216,-0.126295,1.003015,0.057192
141,dormancy-heavy,2023-04-23,7250000,base-stale,1,5558763.437573,5558536.458498,-226.979075,-4.1e-05,0.995052,0.0,0.0,1818,5558587.767226,-51.308728,-0.77395,1.000009,0.057192
141,dormancy-heavy,2023-04-23,11530000,base-stale,1,5755806.258552,5755620.207239,-186.051313,-3.2e-05,1.0,0.0,0.0,1925,5755630.414819,-10.20758,-0.945136,1.000002,0.057192
141,dormancy-heavy,2023-04-23,2640000,base-stale,3,2605849.024137,2591749.186129,-14099.838008,-0.00544,0.889881,0.119114,0.0,671,2592876.924188,-1127.738059,-0.920018,1.000435,0.080239
141,dormancy-heavy,2023-04-23,2640000,stronger-but-stale,3,2649118.251895,2591749.186129,-57369.065766,-0.022135,0.827381,0.166205,0.0,666,,,,,
141,dormancy-heavy,2023-04-23,2640000,weaker-but-fresh,0,2393883.230297,2591749.186129,197865.955832,0.076345,0.760417,0.108033,0.0,731,,,,,
141,dormancy-heavy,2023-04-23,7250000,base-stale,3,5557574.762816,5558536.458498,961.695682,0.000173,0.989555,0.0,0.0,1820,5557188.609445,1347.849053,-0.401534,0.999758,0.080239
141,dormancy-heavy,2023-04-23,7250000,stronger-but-stale,3,5559524.276489,5558536.458498,-987.817991,-0.000178,0.982408,0.0,0.0,1815,,,,,
141,dormancy-heavy,2023-04-23,7250000,weaker-but-fresh,0,5550032.381929,5558536.458498,8504.076569,0.00153,0.960418,0.041436,0.0,1818,,,,,
141,dormancy-heavy,2023-04-23,11530000,base-stale,3,5755422.90425,5755620.207239,197.302989,3.4e-05,1.0,0.0,0.0,1925,5754939.646738,680.560501,-2.449317,0.999882,0.080239
141,dormancy-heavy,2023-04-23,11530000,stronger-but-stale,3,5755956.20137,5755620.207239,-335.994131,-5.8e-05,1.0,0.0,0.0,1925,,,,,
141,dormancy-heavy,2023-04-23,11530000,weaker-but-fresh,0,5748074.662617,5755620.207239,7545.544622,0.001311,1.0,0.0,0.0,1925,,,,,
141,dormancy-heavy,2023-04-23,2640000,base-stale,7,2629974.531323,2591749.186129,-38225.345194,-0.014749,0.827381,0.202216,0.0,672,2606942.637024,-15193.450895,-0.602529,1.005862,0.116944
141,dormancy-heavy,2023-04-23,7250000,base-stale,7,5557536.136474,5558536.458498,1000.322024,0.00018,0.984607,0.0,0.0,1823,5556885.372375,1651.086123,-0.650555,0.999703,0.116944
141,dormancy-heavy,2023-04-23,11530000,base-stale,7,5754080.798923,5755620.207239,1539.408316,0.000267,1.0,0.0,0.0,1925,5753429.295194,2190.912045,-0.423217,0.999619,0.116944
141,dormancy-heavy,2023-04-23,2640000,full-refresh,0,2591749.186129,2591749.186129,0.0,0.0,1.0,0.0,0.0,672,2591749.186129,0.0,1.0,1.0,1.0
141,dormancy-heavy,2023-04-23,7250000,full-refresh,0,5558536.458498,5558536.458498,0.0,0.0,1.0,0.0,0.0,1819,5558536.458498,0.0,1.0,1.0,1.0
141,dormancy-heavy,2023-04-23,11530000,full-refresh,0,5755620.207239,5755620.207239,0.0,0.0,1.0,0.0,0.0,1925,5755620.207239,0.0,1.0,1.0,1.0
141,seasonal-shift,2023-04-23,2640000,base-stale,0,2890643.686346,2890643.686346,0.0,0.0,1.0,0.0,0.0,655,2890643.686346,0.0,0.0,1.0,0.032864
141,seasonal-shift,2023-04-23,7250000,base-stale,0,6070825.038608,6070825.038608,0.0,0.0,1.0,0.0,0.0,1855,6070825.038608,0.0,0.0,1.0,0.032864
141,seasonal-shift,2023-04-23,11530000,base-stale,0,6329001.354855,6329001.354855,0.0,0.0,1.0,0.0,0.0,2003,6329001.354855,0.0,0.0,1.0,0.032864
141,seasonal-shift,2023-04-23,2640000,base-stale,1,2921983.313402,2890643.686346,-31339.627056,-0.010842,0.862595,0.148148,0.0,657,2869500.519968,21143.166378,-1.674646,0.992686,0.083653
141,seasonal-shift,2023-04-23,7250000,base-stale,1,6062755.06484,6070825.038608,8069.973768,0.001329,0.950404,0.043038,0.0,1858,6061180.366324,9644.672284,-0.195131,0.998411,0.083653
141,seasonal-shift,2023-04-23,11530000,base-stale,1,6324228.470158,6329001.354855,4772.884697,0.000754,1.0,0.0,0.0,2003,6321703.565283,7297.789572,-0.52901,0.998847,0.083653
141,seasonal-shift,2023-04-23,2640000,base-stale,3,2917666.212787,2890643.686346,-27022.526441,-0.009348,0.841221,0.185185,0.0,655,2865014.568242,25629.118104,-1.948435,0.991134,0.099872
141,seasonal-shift,2023-04-23,2640000,stronger-but-stale,3,2965980.780464,2890643.686346,-75337.094118,-0.026062,0.8,0.251323,0.0,647,,,,,
141,seasonal-shift,2023-04-23,2640000,weaker-but-fresh,0,2537740.346365,2890643.686346,352903.339981,0.122085,0.751145,0.068783,0.0,729,,,,,
141,seasonal-shift,2023-04-23,7250000,base-stale,3,6061788.446036,6070825.038608,9036.592572,0.001489,0.947709,0.048101,0.0,1858,6059851.274149,10973.764459,-0.21437,0.998192,0.099872
141,seasonal-shift,2023-04-23,7250000,stronger-but-stale,3,6062217.196818,6070825.038608,8607.84179,0.001418,0.946092,0.04557,0.0,1855,,,,,
141,seasonal-shift,2023-04-23,7250000,weaker-but-fresh,0,6058749.443789,6070825.038608,12075.594819,0.001989,0.960108,0.005063,0.0,1870,,,,,
141,seasonal-shift,2023-04-23,11530000,base-stale,3,6323400.47875,6329001.354855,5600.876105,0.000885,1.0,0.0,0.0,2003,6320679.714179,8321.640676,-0.485775,0.998685,0.099872
141,seasonal-shift,2023-04-23,11530000,stronger-but-stale,3,6323674.751764,6329001.354855,5326.603091,0.000842,1.0,0.0,0.0,2003,,,,,
141,seasonal-shift,2023-04-23,11530000,weaker-but-fresh,0,6321362.13391,6329001.354855,7639.220945,0.001207,1.0,0.0,0.0,2003,,,,,
141,seasonal-shift,2023-04-23,2640000,base-stale,7,2940283.627065,2890643.686346,-49639.940719,-0.017173,0.80916,0.238095,0.0,655,2875854.066458,14789.619888,-1.297938,0.994884,0.128041
141,seasonal-shift,2023-04-23,7250000,base-stale,7,6060147.586728,6070825.038608,10677.45188,0.001759,0.946092,0.058228,0.0,1858,6058867.184237,11957.854371,-0.119916,0.99803,0.128041
141,seasonal-shift,2023-04-23,11530000,base-stale,7,6322943.869384,6329001.354855,6057.485471,0.000957,1.0,0.0,0.0,2003,6319508.404729,9492.950126,-0.567144,0.9985,0.128041
141,seasonal-shift,2023-04-23,2640000,full-refresh,0,2890643.686346,2890643.686346,0.0,0.0,1.0,0.0,0.0,655,2890643.686346,0.0,1.0,1.0,1.0
141,seasonal-shift,2023-04-23,7250000,full-refresh,0,6070825.038608,6070825.038608,0.0,0.0,1.0,0.0,0.0,1855,6070825.038608,0.0,1.0,1.0,1.0
141,seasonal-shift,2023-04-23,11530000,full-refresh,0,6329001.354855,6329001.354855,0.0,0.0,1.0,0.0,0.0,2003,6329001.354855,0.0,1.0,1.0,1.0
141,complaint-heavy,2023-04-30,2640000,base-stale,0,2842341.526185,2842341.526185,0.0,0.0,1.0,0.0,0.0,660,2842341.526185,0.0,0.0,1.0,0.027298
141,complaint-heavy,2023-04-30,7250000,base-stale,0,5842350.13027,5842350.13027,0.0,0.0,1.0,0.0,0.0,1810,5842350.13027,0.0,0.0,1.0,0.027298
141,complaint-heavy,2023-04-30,11530000,base-stale,0,6252001.989243,6252001.989243,0.0,0.0,1.0,0.0,0.0,2021,6252001.989243,0.0,0.0,1.0,0.027298
141,complaint-heavy,2023-04-30,2640000,base-stale,1,2857902.980917,2842341.526185,-15561.454732,-0.005475,0.881818,0.120448,0.0,659,2849375.028685,-7033.5025,-0.548018,1.002475,0.056604
141,complaint-heavy,2023-04-30,7250000,base-stale,1,5844041.481715,5842350.13027,-1691.351445,-0.000289,0.945856,0.031008,0.0,1805,5842289.60492,60.52535,-1.035785,0.99999,0.056604
141,complaint-heavy,2023-04-30,11530000,base-stale,1,6251477.910999,6252001.989243,524.078244,8.4e-05,1.0,0.0,0.0,2021,6251293.602463,708.38678,-0.351681,0.999887,0.056604
141,complaint-heavy,2023-04-30,2640000,base-stale,3,2855272.964805,2842341.526185,-12931.43862,-0.00455,0.865152,0.156863,0.0,661,2851208.250048,-8866.723863,-0.314328,1.00312,0.06664
141,complaint-heavy,2023-04-30,2640000,stronger-but-stale,3,2885395.405699,2842341.526185,-43053.879514,-0.015147,0.774242,0.291317,0.0,647,,,,,
141,complaint-heavy,2023-04-30,2640000,weaker-but-fresh,0,3004014.685377,2842341.526185,-161673.159192,-0.05688,0.663636,0.526611,0.0,608,,,,,
141,complaint-heavy,2023-04-30,7250000,base-stale,3,5843469.996136,5842350.13027,-1119.865866,-0.000192,0.944751,0.033592,0.0,1805,5842909.515598,-559.385328,-0.500489,1.000096,0.06664
141,complaint-heavy,2023-04-30,7250000,stronger-but-stale,3,5845366.224641,5842350.13027,-3016.094371,-0.000516,0.941989,0.02584,0.0,1801,,,,,
141,complaint-heavy,2023-04-30,7250000,weaker-but-fresh,0,5822781.256781,5842350.13027,19568.873489,0.003349,0.929282,0.018088,0.0,1795,,,,,
141,complaint-heavy,2023-04-30,11530000,base-stale,3,6250757.075962,6252001.989243,1244.913281,0.000199,1.0,0.0,0.0,2021,6250499.307686,1502.681557,-0.207057,0.99976,0.06664
141,complaint-heavy,2023-04-30,11530000,stronger-but-stale,3,6252861.13683,6252001.989243,-859.147587,-0.000137,1.0,0.0,0.0,2021,,,,,
141,complaint-heavy,2023-04-30,11530000,weaker-but-fresh,0,6228844.932228,6252001.989243,23157.057015,0.003704,1.0,0.0,0.0,2021,,,,,
141,complaint-heavy,2023-04-30,2640000,base-stale,7,2878062.146314,2842341.526185,-35720.620129,-0.012567,0.812121,0.238095,0.0,659,2856907.297963,-14565.771778,-0.592231,1.005125,0.093135
141,complaint-heavy,2023-04-30,7250000,base-stale,7,5842487.262779,5842350.13027,-137.132509,-2.3e-05,0.943094,0.03876,0.0,1809,5840799.536795,1550.593475,-12.307264,0.999735,0.093135
141,complaint-heavy,2023-04-30,11530000,base-stale,7,6248316.522745,6252001.989243,3685.466498,0.000589,1.0,0.0,0.0,2021,6247479.438297,4522.550946,-0.227131,0.999277,0.093135
141,complaint-heavy,2023-04-30,2640000,full-refresh,0,2842341.526185,2842341.526185,0.0,0.0,1.0,0.0,0.0,660,2842341.526185,0.0,1.0,1.0,1.0
141,complaint-heavy,2023-04-30,7250000,full-refresh,0,5842350.13027,5842350.13027,0.0,0.0,1.0,0.0,0.0,1810,5842350.13027,0.0,1.0,1.0,1.0
141,complaint-heavy,2023-04-30,11530000,full-refresh,0,6252001.989243,6252001.989243,0.0,0.0,1.0,0.0,0.0,2021,6252001.989243,0.0,1.0,1.0,1.0
141,promotion-heavy,2023-04-30,2640000,base-stale,0,3441462.449723,3441462.449723,0.0,0.0,1.0,0.0,0.0,625,3441462.449723,0.0,0.0,1.0,0.038539
141,promotion-heavy,2023-04-30,7250000,base-stale,0,7324016.749385,7324016.749385,0.0,0.0,1.0,0.0,0.0,1888,7324016.749385,0.0,0.0,1.0,0.038539
141,promotion-heavy,2023-04-30,11530000,base-stale,0,7898397.664284,7898397.664284,0.0,0.0,1.0,0.0,0.0,2154,7898397.664284,0.0,0.0,1.0,0.038539
141,promotion-heavy,2023-04-30,2640000,base-stale,1,3509100.881533,3441462.449723,-67638.43181,-0.019654,0.8736,0.149051,0.0,622,3475238.218597,-33775.768874,-0.500642,1.009814,0.077077
141,promotion-heavy,2023-04-30,7250000,base-stale,1,7327399.083237,7324016.749385,-3382.333852,-0.000462,0.943326,0.030233,0.0,1877,7318079.342415,5937.40697,-2.755417,0.999189,0.077077
141,promotion-heavy,2023-04-30,11530000,base-stale,1,7897179.16723,7898397.664284,1218.497054,0.000154,1.0,0.0,0.0,2154,7896300.644622,2097.019662,-0.720989,0.999735,0.077077
141,promotion-heavy,2023-04-30,2640000,base-stale,3,3496859.185342,3441462.449723,-55396.735619,-0.016097,0.856,0.165312,0.0,625,3470998.67194,-29536.222217,-0.466824,1.008582,0.087916
141,promotion-heavy,2023-04-30,2640000,stronger-but-stale,3,3557953.742863,3441462.449723,-116491.29314,-0.033849,0.7728,0.289973,0.0,615,,,,,
141,promotion-heavy,2023-04-30,2640000,weaker-but-fresh,0,2939965.27535,3441462.449723,501497.174373,0.145722,0.7456,0.094851,0.0,721,,,,,
141,promotion-heavy,2023-04-30,7250000,base-stale,3,7325831.23526,7324016.749385,-1814.485875,-0.000248,0.939619,0.030233,0.0,1877,7315478.868402,8537.880983,-5.7054,0.998834,0.087916
141,promotion-heavy,2023-04-30,7250000,stronger-but-stale,3,7320874.061686,7324016.749385,3142.687699,0.000429,0.931144,0.032558,0.0,1870,,,,,
141,promotion-heavy,2023-04-30,7250000,weaker-but-fresh,0,7285367.780998,7324016.749385,38648.968387,0.005277,0.924258,0.006977,0.0,1911,,,,,
141,promotion-heavy,2023-04-30,11530000,base-stale,3,7895163.251025,7898397.664284,3234.413259,0.00041,1.0,0.0,0.0,2154,7894282.347857,4115.316427,-0.272353,0.999479,0.087916
141,promotion-heavy,2023-04-30,11530000,stronger-but-stale,3,7895850.744656,7898397.664284,2546.919628,0.000322,1.0,0.0,0.0,2154,,,,,
141,promotion-heavy,2023-04-30,11530000,weaker-but-fresh,0,7891058.602221,7898397.664284,7339.062063,0.000929,1.0,0.0,0.0,2154,,,,,
141,promotion-heavy,2023-04-30,2640000,base-stale,7,3534800.930681,3441462.449723,-93338.480958,-0.027122,0.8208,0.208672,0.0,625,3469049.106314,-27586.656591,-0.704445,1.008016,0.124047
141,promotion-heavy,2023-04-30,7250000,base-stale,7,7319131.147979,7324016.749385,4885.601406,0.000667,0.93803,0.034884,0.0,1882,7314478.55086,9538.198525,-0.952308,0.998698,0.124047
141,promotion-heavy,2023-04-30,11530000,base-stale,7,7891457.433215,7898397.664284,6940.231069,0.000879,1.0,0.0,0.0,2154,7889627.936737,8769.727547,-0.263607,0.99889,0.124047
141,promotion-heavy,2023-04-30,2640000,full-refresh,0,3441462.449723,3441462.449723,0.0,0.0,1.0,0.0,0.0,625,3441462.449723,0.0,1.0,1.0,1.0
141,promotion-heavy,2023-04-30,7250000,full-refresh,0,7324016.749385,7324016.749385,0.0,0.0,1.0,0.0,0.0,1888,7324016.749385,0.0,1.0,1.0,1.0
141,promotion-heavy,2023-04-30,11530000,full-refresh,0,7898397.664284,7898397.664284,0.0,0.0,1.0,0.0,0.0,2154,7898397.664284,0.0,1.0,1.0,1.0
141,dormancy-heavy,2023-04-30,2640000,base-stale,0,2695664.556245,2695664.556245,0.0,0.0,1.0,0.0,0.0,674,2695664.556245,0.0,0.0,1.0,0.043758
141,dormancy-heavy,2023-04-30,7250000,base-stale,0,5754934.143478,5754934.143478,0.0,0.0,1.0,0.0,0.0,1806,5754934.143478,0.0,0.0,1.0,0.043758
141,dormancy-heavy,2023-04-30,11530000,base-stale,0,6146098.218026,6146098.218026,0.0,0.0,1.0,0.0,0.0,1995,6146098.218026,0.0,0.0,1.0,0.043758
141,dormancy-heavy,2023-04-30,2640000,base-stale,1,2716877.972022,2695664.556245,-21213.415777,-0.007869,0.936202,0.03252,0.0,670,2721060.097032,-25395.540787,0.197145,1.009421,0.05821
141,dormancy-heavy,2023-04-30,7250000,base-stale,1,5755800.539126,5754934.143478,-866.395648,-0.000151,0.987818,0.0,0.0,1803,5755723.227059,-789.083581,-0.089234,1.000137,0.05821
141,dormancy-heavy,2023-04-30,11530000,base-stale,1,6146467.60114,6146098.218026,-369.383114,-6e-05,1.0,0.0,0.0,1995,6146390.242449,-292.024423,-0.209427,1.000048,0.05821
141,dormancy-heavy,2023-04-30,2640000,base-stale,3,2715760.806661,2695664.556245,-20096.250416,-0.007455,0.908012,0.059621,0.0,676,2707049.867109,-11385.310864,-0.433461,1.004224,0.075873
141,dormancy-heavy,2023-04-30,2640000,stronger-but-stale,3,2750325.265762,2695664.556245,-54660.709517,-0.020277,0.833828,0.159892,0.001488,672,,,,,
141,dormancy-heavy,2023-04-30,2640000,weaker-but-fresh,0,2475817.829259,2695664.556245,219846.726986,0.081556,0.777448,0.081301,0.0,738,,,,,
141,dormancy-heavy,2023-04-30,7250000,base-stale,3,5754201.118424,5754934.143478,733.025054,0.000127,0.984496,0.0,0.0,1803,5754873.279757,60.863721,0.916969,0.999989,0.075873
141,dormancy-heavy,2023-04-30,7250000,stronger-but-stale,3,5751392.635581,5754934.143478,3541.507897,0.000615,0.973976,0.0,0.000558,1792,,,,,
141,dormancy-heavy,2023-04-30,7250000,weaker-but-fresh,0,5730646.341505,5754934.143478,24287.801973,0.00422,0.937431,0.00271,0.0,1811,,,,,
141,dormancy-heavy,2023-04-30,11530000,base-stale,3,6146016.989844,6146098.218026,81.228182,1.3e-05,1.0,0.0,0.0,1995,6146010.152548,88.065478,-0.084174,0.999986,0.075873
141,dormancy-heavy,2023-04-30,11530000,stronger-but-stale,3,6146584.07937,6146098.218026,-485.861344,-7.9e-05,1.0,0.0,0.000501,1995,,,,,
141,dormancy-heavy,2023-04-30,11530000,weaker-but-fresh,0,6134212.863132,6146098.218026,11885.354894,0.001934,1.0,0.0,0.0,1995,,,,,
141,dormancy-heavy,2023-04-30,2640000,base-stale,7,2740390.117104,2695664.556245,-44725.560859,-0.016592,0.848665,0.119241,0.0,675,2715324.067076,-19659.510831,-0.560441,1.007293,0.114412
141,dormancy-heavy,2023-04-30,7250000,base-stale,7,5749696.642844,5754934.143478,5237.500634,0.00091,0.976744,0.0,0.0,1804,5749531.985455,5402.158023,-0.031438,0.999061,0.114412
141,dormancy-heavy,2023-04-30,11530000,base-stale,7,6142531.466724,6146098.218026,3566.751302,0.00058,1.0,0.0,0.0,1995,6142365.570022,3732.648004,-0.046512,0.999393,0.114412
141,dormancy-heavy,2023-04-30,2640000,full-refresh,0,2695664.556245,2695664.556245,0.0,0.0,1.0,0.0,0.0,674,2695664.556245,0.0,1.0,1.0,1.0
141,dormancy-heavy,2023-04-30,7250000,full-refresh,0,5754934.143478,5754934.143478,0.0,0.0,1.0,0.0,0.0,1806,5754934.143478,0.0,1.0,1.0,1.0
141,dormancy-heavy,2023-04-30,11530000,full-refresh,0,6146098.218026,6146098.218026,0.0,0.0,1.0,0.0,0.0,1995,6146098.218026,0.0,1.0,1.0,1.0
141,seasonal-shift,2023-04-30,2640000,base-stale,0,2987607.696758,2987607.696758,0.0,0.0,1.0,0.0,0.0,658,2987607.696758,0.0,0.0,1.0,0.038539
141,seasonal-shift,2023-04-30,7250000,base-stale,0,6309048.266258,6309048.266258,0.0,0.0,1.0,0.0,0.0,1852,6309048.266258,0.0,0.0,1.0,0.038539
141,seasonal-shift,2023-04-30,11530000,base-stale,0,6766390.972856,6766390.972856,0.0,0.0,1.0,0.0,0.0,2076,6766390.972856,0.0,0.0,1.0,0.038539
141,seasonal-shift,2023-04-30,2640000,base-stale,1,3023432.974617,2987607.696758,-35825.277859,-0.011991,0.87538,0.13577,0.0,657,3016405.314164,-28797.617406,-0.196165,1.009639,0.077077
141,seasonal-shift,2023-04-30,7250000,base-stale,1,6303879.758377,6309048.266258,5168.507881,0.000819,0.943844,0.022556,0.0,1838,6303021.688216,6026.578042,-0.166019,0.999045,0.077077
141,seasonal-shift,2023-04-30,11530000,base-stale,1,6764482.78541,6766390.972856,1908.187446,0.000282,1.0,0.0,0.0,2076,6764383.646833,2007.326023,-0.051954,0.999703,0.077077
141,seasonal-shift,2023-04-30,2640000,base-stale,3,3026031.845004,2987607.696758,-38424.148246,-0.012861,0.858663,0.148825,0.0,662,3006275.859064,-18668.162306,-0.514155,1.006249,0.087916
141,seasonal-shift,2023-04-30,2640000,stronger-but-stale,3,3067550.671868,2987607.696758,-79942.97511,-0.026758,0.797872,0.245431,0.0,652,,,,,
141,seasonal-shift,2023-04-30,2640000,weaker-but-fresh,0,2616344.749704,2987607.696758,371262.947054,0.124268,0.74924,0.08094,0.0,738,,,,,
141,seasonal-shift,2023-04-30,7250000,base-stale,3,6303709.632527,6309048.266258,5338.633731,0.000846,0.943305,0.025063,0.0,1841,6302551.550646,6496.715612,-0.216925,0.99897,0.087916
141,seasonal-shift,2023-04-30,7250000,stronger-but-stale,3,6301804.037433,6309048.266258,7244.228825,0.001148,0.936285,0.027569,0.0,1831,,,,,
141,seasonal-shift,2023-04-30,7250000,weaker-but-fresh,0,6282545.871026,6309048.266258,26502.395232,0.004201,0.928726,0.007519,0.0,1870,,,,,
141,seasonal-shift,2023-04-30,11530000,base-stale,3,6763050.885676,6766390.972856,3340.08718,0.000494,1.0,0.0,0.0,2076,6762954.593481,3436.379375,-0.028829,0.999492,0.087916
141,seasonal-shift,2023-04-30,11530000,stronger-but-stale,3,6764184.175459,6766390.972856,2206.797397,0.000326,1.0,0.0,0.0,2076,,,,,
141,seasonal-shift,2023-04-30,11530000,weaker-but-fresh,0,6759221.027016,6766390.972856,7169.94584,0.00106,1.0,0.0,0.0,2076,,,,,
141,seasonal-shift,2023-04-30,2640000,base-stale,7,3057491.54286,2987607.696758,-69883.846102,-0.023391,0.819149,0.214099,0.0,656,3010724.682523,-23116.985765,-0.669208,1.007738,0.124047
141,seasonal-shift,2023-04-30,7250000,base-stale,7,6299041.260574,6309048.266258,10007.005684,0.001586,0.936825,0.035088,0.0,1840,6298485.681621,10562.584637,-0.055519,0.998326,0.124047
141,seasonal-shift,2023-04-30,11530000,base-stale,7,6760342.639435,6766390.972856,6048.333421,0.000894,1.0,0.0,0.0,2076,6759560.15389,6830.818966,-0.129372,0.99899,0.124047
141,seasonal-shift,2023-04-30,2640000,full-refresh,0,2987607.696758,2987607.696758,0.0,0.0,1.0,0.0,0.0,658,2987607.696758,0.0,1.0,1.0,1.0
141,seasonal-shift,2023-04-30,7250000,full-refresh,0,6309048.266258,6309048.266258,0.0,0.0,1.0,0.0,0.0,1852,6309048.266258,0.0,1.0,1.0,1.0
141,seasonal-shift,2023-04-30,11530000,full-refresh,0,6766390.972856,6766390.972856,0.0,0.0,1.0,0.0,0.0,2076,6766390.972856,0.0,1.0,1.0,1.0
141,complaint-heavy,2023-05-07,2640000,base-stale,0,3054616.294347,3054616.294347,0.0,0.0,1.0,0.0,0.0,653,3054616.294347,0.0,0.0,1.0,0.026083
141,complaint-heavy,2023-05-07,7250000,base-stale,0,6040358.466482,6040358.466482,0.0,0.0,1.0,0.0,0.0,1811,6040358.466482,0.0,0.0,1.0,0.026083
141,complaint-heavy,2023-05-07,11530000,base-stale,0,6263812.183638,6263812.183638,0.0,0.0,1.0,0.0,0.0,1939,6263812.183638,0.0,0.0,1.0,0.026083
141,complaint-heavy,2023-05-07,2640000,base-stale,1,3042982.757006,3054616.294347,11633.537341,0.003809,0.900459,0.080386,0.0,648,3042166.134653,12450.159694,-0.070196,0.995924,0.047753
141,complaint-heavy,2023-05-07,7250000,base-stale,1,6038176.005093,6040358.466482,2182.461389,0.000361,0.969078,0.002967,0.0,1811,6038084.696513,2273.769969,-0.041837,0.999624,0.047753
141,complaint-heavy,2023-05-07,11530000,base-stale,1,6262445.54828,6263812.183638,1366.635358,0.000218,1.0,0.0,0.0,1939,6261776.407386,2035.776252,-0.489627,0.999675,0.047753
